API/UWI,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Well/Lease Name,Well Number,Entity Type,County/Parish,DI Basin,DI Play,DI Subplay,Reservoir,Production Type,Producing Status,Drill Type,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Lease Number,Spud Date,Measured Depth (TD),True Vertical Depth,Gross Perforated Interval,Field,State,District,AAPG Geologic Province,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,Surface Latitude (WGS84),Surface Longitude (WGS84),Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID,Other No.,Operator Alias ID (Legacy)
43013524480000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,119-31-8-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-03-01,2020-07-01,45270.0000,60728.0000,68273.0000,22431.0000,410.0000,0.0000,13,14,151,161.0000,642,10238.0000,5932.0000,11227.0000,9253.0000,14518,12658,16628.0000,100.0000,13334,23883.0000,20699.0000,27333.0000,164.0000,17448.0000,53408.0000,38974.0000,59904.0000,21590.0000,359.0000,129.0000,9.0000,781536.0000,130.0000,0,242.0000,50,9167,6938,891,,,,70.00,915.6420,750.00,1092.1300,14599.2000,0.0000,1874.0000,3,3606.0000,2,3647.0000,2,22.0000,2,,,,32.740000,2014-03-27,1,1,75,,,UTU-74869,2014-02-21,6393.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,31,08S,17E,,,,,P-540,40.0727011,-110.0518156,4066.0000,3723.0000,571.0000,128736394,0,100036953
43013523410000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,I-21-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-04-01,2020-04-01,19603.0000,26859.0000,30126.0000,57033.0000,181.0000,0.0000,2,8,690,476.0000,1411,3310.0000,2106.0000,3661.0000,5221.0000,5861,7774,7157.0000,43.0000,8888,10805.0000,15830.0000,13443.0000,81.0000,15578.0000,23800.0000,18850.0000,26942.0000,50661.0000,162.0000,22.0000,13.0000,142645.0000,24.0000,185,45.0000,366,3297,717,8486,,,,580.00,246.8870,730.00,4050.4320,1723.1000,4111.1000,1175.0000,12,690.0000,1,769.0000,1,5.0000,1,,,,32.740000,2014-04-11,1,1,73,,,UTU-64379,2014-03-10,6189.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,21,09S,16E,,,,,P-540,40.0176207,-110.1225969,2811.0000,694.0000,5761.0000,128736391,0,100036953
43013524490000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,103-1-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-04-01,2020-04-01,9994.0000,24090.0000,25756.0000,6838.0000,155.0000,0.0000,3,7,1215,491.0000,281,5205.0000,2598.0000,5638.0000,862.0000,8101,4089,8783.0000,53.0000,1170,12879.0000,5728.0000,13834.0000,83.0000,1512.0000,21021.0000,8853.0000,22497.0000,4523.0000,135.0000,41.0000,21.0000,268226.0000,45.0000,123,48.0000,96,3756,1189,1806,,,,510.00,378.6440,410.00,2641.0010,1975.3000,2562.5000,647.0000,2,1278.0000,2,1386.0000,2,8.0000,2,,,,32.740000,2014-04-17,1,1,73,,,UTU-72104,2014-03-19,6344.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,36,08S,16E,,,,,P-540,40.0690421,-110.0696559,2744.0000,1039.0000,2154.0000,128736388,0,100036953
43013524380000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,112-1-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-03-01,2020-04-01,3635.0000,10907.0000,11513.0000,23769.0000,69.0000,0.0000,1,5,1075,27.0000,1573,3110.0000,702.0000,3227.0000,7360.0000,4253,1641,4526.0000,27.0000,11127,5653.0000,2846.0000,6127.0000,37.0000,16630.0000,9369.0000,3434.0000,9941.0000,22387.0000,60.0000,23.0000,5.0000,144931.0000,24.0000,1,0.0000,1,1069,58,994,,,,240.00,141.6060,330.00,7061.8560,4239.0000,,216.0000,3,1075.0000,1,1080.0000,1,6.0000,1,,,,32.740000,2014-03-03,1,1,70,,,UTU-72103,2014-01-22,6269.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,01,09S,16E,,,,,P-540,40.0617112,-110.0754960,1370.0000,194.0000,1239.0000,128736386,0,100036953
43013522380000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,R-13-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-03-01,2020-04-01,9097.0000,42781.0000,44297.0000,46418.0000,266.0000,0.0000,1,9,1542,514.0000,2017,7075.0000,1833.0000,7381.0000,8343.0000,11848,3577,12444.0000,75.0000,12787,20188.0000,5859.0000,21164.0000,127.0000,21427.0000,38575.0000,8611.0000,40010.0000,40357.0000,240.0000,57.0000,19.0000,358690.0000,60.0000,133,8.0000,313,4995,746,5470,,,,340.00,105.4450,210.00,9483.6070,2951.4000,16625.0000,556.0000,2,1641.0000,2,1734.0000,2,10.0000,2,,,,32.740000,2014-02-28,1,1,74,,,UTU-64805,2014-01-15,6076.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,16E,,,,,P-540,40.0287528,-110.0703960,3471.0000,366.0000,5201.0000,128736385,0,100036953
43013513600000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,W-20-8-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,D,2014-04-01,2016-11-01,4198.0000,6446.0000,7146.0000,45327.0000,43.0000,0.0000,,,1080,489.0000,2902,4544.0000,2599.0000,4977.0000,22765.0000,6085,4026,6756.0000,41.0000,41311,6446.0000,4198.0000,7146.0000,43.0000,45322.0000,,,,,,42.0000,28.0000,278548.0000,46.0000,0,,3,1291,985,15199,,,,680.00,333.3330,650.00,3000.0000,1463.2000,,883.0000,2,1292.0000,2,1439.0000,2,9.0000,2,,,,32.740000,2014-04-09,1,1,21,,,UTU-76956,2014-02-26,6844.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,29,08S,17E,,,,,P-540,40.0944899,-110.0333052,3.0000,1.0000,57.0000,128736384,0,100036953
43013524410000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,125-6-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-04-01,2020-07-01,53235.0000,58965.0000,67837.0000,20193.0000,407.0000,0.0000,7,16,1775,201.0000,649,11071.0000,16824.0000,13875.0000,2921.0000,17213,30527,22301.0000,134.0000,5026,28780.0000,36924.0000,34934.0000,210.0000,8487.0000,52739.0000,50209.0000,61107.0000,16549.0000,367.0000,124.0000,35.0000,778806.0000,130.0000,146,39.0000,120,6058,3004,3058,,,,280.00,434.5380,900.00,2301.2960,3562.6000,3743.6000,4405.0000,5,3844.0000,2,4024.0000,2,24.0000,2,,,,32.740000,2014-04-23,1,1,74,,,UTU-020252A,2014-03-21,6165.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,06,09S,17E,,,,,P-540,40.0582124,-110.0433255,4262.0000,1852.0000,2636.0000,128736381,0,100036953
43013524680000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,X-18-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-04-01,2020-04-01,14119.0000,22785.0000,25138.0000,75415.0000,151.0000,0.0000,2,7,355,54.0000,1263,4508.0000,3320.0000,5061.0000,6296.0000,7003,5162,7863.0000,47.0000,13404,10873.0000,8020.0000,12210.0000,73.0000,32169.0000,20145.0000,13310.0000,22363.0000,67774.0000,134.0000,54.0000,47.0000,369806.0000,62.0000,131,48.0000,415,2696,832,8542,,,,860.00,306.7430,620.00,3260.0540,1156.5000,2729.2000,1444.0000,2,1670.0000,2,1911.0000,2,11.0000,2,,,,32.740000,2014-04-23,1,1,73,,,UTU-64379,2014-03-24,6200.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,18,09S,16E,,,,,P-540,40.0255014,-110.1704477,2432.0000,746.0000,6998.0000,128736379,0,100036953
43013523800000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,V-14-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,D,2014-03-01,2018-09-01,8492.0000,5623.0000,7038.0000,7559.0000,42.0000,0.0000,,,810,874.0000,882,4331.0000,5459.0000,5241.0000,3439.0000,5114,7798,6414.0000,38.0000,5136,5511.0000,8215.0000,6880.0000,41.0000,6616.0000,,,,,,34.0000,50.0000,256345.0000,43.0000,8,55.0000,104,,,,,,,1450.00,2473.2140,1510.00,404.3320,690.2000,145.5000,1446.0000,2,1000.0000,3,1239.0000,2,7.0000,2,,,,32.740000,2014-02-27,1,1,27,,,UTU-66185,2014-01-20,6300.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,23,09S,15E,,,,,P-540,40.0216033,-110.1976881,112.0000,277.0000,943.0000,128736377,0,100036953
43013523650000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,S-13-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,D,2014-03-01,2017-05-01,9498.0000,9427.0000,11010.0000,43522.0000,66.0000,0.0000,,,546,115.0000,1922,4550.0000,2350.0000,4942.0000,16039.0000,4982,4918,5802.0000,35.0000,19586,7705.0000,8397.0000,9105.0000,55.0000,34465.0000,,,,,,43.0000,15.0000,275067.0000,46.0000,49,0.0000,241,2943,2552,15776,,,,350.00,735.0500,1010.00,1360.4520,2876.1000,,680.0000,13,1300.0000,2,1375.0000,2,8.0000,2,,,,32.740000,2014-03-20,1,1,39,,,UTU-66184,2014-01-30,6219.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,15E,,,,,P-540,40.0289613,-110.1787078,1204.0000,885.0000,6218.0000,128736375,0,100036953
43013517730000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,J-14-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-03-01,2020-07-01,8718.0000,23752.0000,25205.0000,61032.0000,151.0000,0.0000,2,9,339,23.0000,1105,3037.0000,2440.0000,3444.0000,16041.0000,3585,3122,4105.0000,25.0000,22033,7930.0000,4032.0000,8602.0000,52.0000,27662.0000,19695.0000,7602.0000,20962.0000,52474.0000,126.0000,43.0000,22.0000,280333.0000,47.0000,291,73.0000,427,3464,1244,7307,,,,510.00,244.8510,370.00,4084.1120,1944.3000,3986.3000,1147.0000,3,1291.0000,2,1402.0000,2,8.0000,2,,,,32.740000,2014-03-24,1,1,75,,,UTU-66184,2014-02-11,6225.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,15E,,,,,P-540,40.0358811,-110.1889080,2622.0000,642.0000,5592.0000,128736366,0,100036953
43013523370000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,Q-21-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-04-01,2020-07-01,49374.0000,102686.0000,110915.0000,55375.0000,665.0000,1.0000,18,41,438,346.0000,1699,10718.0000,7570.0000,11980.0000,12417.0000,19027,16453,21769.0000,131.0000,20434,31692.0000,21268.0000,35237.0000,211.0000,34174.0000,85820.0000,42811.0000,92955.0000,50316.0000,558.0000,80.0000,73.0000,552484.0000,92.0000,1474,388.0000,843,15731,5760,4028,,,,910.00,422.5850,480.00,2366.3860,1093.6000,3799.0000,2265.0000,2,3102.0000,5,3384.0000,5,20.0000,5,,,,32.740000,2014-04-17,1,1,74,,,UTU-74392,2014-03-07,6158.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,21,09S,16E,,,,,P-540,40.0113728,-110.1319170,11813.0000,4992.0000,3702.0000,128736365,0,100036953
43013524400000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,118-10-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-04-01,3460.0000,10052.0000,10629.0000,6269.0000,64.0000,0.0000,2,4,508,74.0000,301,2570.0000,583.0000,2667.0000,741.0000,3182,640,3289.0000,20.0000,3043,3921.0000,1645.0000,4195.0000,25.0000,5191.0000,8535.0000,2877.0000,9014.0000,5869.0000,54.0000,24.0000,6.0000,147452.0000,25.0000,91,30.0000,0,1544,348,163,,,,240.00,419.5360,340.00,2383.5880,4237.0000,3033.3000,173.0000,2,733.0000,2,762.0000,2,5.0000,2,,,,32.740000,2014-02-19,1,1,75,,,UTU-72107,2014-01-06,6321.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,10,09S,16E,,,,,P-540,40.0434234,-110.1037365,1249.0000,524.0000,385.0000,128672420,0,100036953
43013522590000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,H-20-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-04-01,14871.0000,18007.0000,20486.0000,26378.0000,123.0000,0.0000,2,4,205,30.0000,625,6777.0000,3690.0000,7392.0000,7922.0000,8694,8979,10190.0000,61.0000,10219,10818.0000,13134.0000,13007.0000,78.0000,13515.0000,16125.0000,14257.0000,18501.0000,22149.0000,111.0000,34.0000,22.0000,225889.0000,38.0000,24,13.0000,145,1784,185,3216,,,,640.00,370.1210,830.00,2701.8180,1553.3000,1846.2000,1415.0000,9,1833.0000,6,2023.0000,6,12.0000,6,,,,32.740000,2014-02-19,1,1,75,,,UTU-77369,2014-01-03,5937.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,20,09S,17E,,,,,P-540,40.0183612,-110.0333553,1486.0000,550.0000,3607.0000,128672419,0,100036953
43013524120000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,H-23-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-04-01,21424.0000,25064.0000,28635.0000,48977.0000,172.0000,0.0000,2,5,55,0.0000,5,3090.0000,3705.0000,3707.0000,6900.0000,6423,7706,7707.0000,46.0000,11104,10725.0000,12986.0000,12889.0000,77.0000,16371.0000,22190.0000,19988.0000,25521.0000,41819.0000,153.0000,25.0000,32.0000,180194.0000,30.0000,104,35.0000,290,3003,1738,9598,,,,1290.00,478.8020,850.00,2088.5470,773.7000,2971.4000,990.0000,1,766.0000,2,931.0000,2,6.0000,2,,,,32.740000,2014-03-03,1,1,75,,,UTU-68548,2014-01-17,6196.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,23,09S,15E,,,,,P-540,40.0217633,-110.2023082,2170.0000,1039.0000,5320.0000,128672417,0,100036953
43013522860000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,Q-13-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-04-01,15202.0000,17214.0000,19748.0000,9592.0000,118.0000,0.0000,2,6,1050,474.0000,1242,3861.0000,5344.0000,4752.0000,3398.0000,4646,8763,6107.0000,37.0000,5804,6892.0000,11429.0000,8797.0000,53.0000,7820.0000,14412.0000,14223.0000,16783.0000,9418.0000,101.0000,43.0000,35.0000,294613.0000,49.0000,111,15.0000,7,2569,1065,163,,,,810.00,345.4130,880.00,2895.0860,1233.7000,7400.0000,1087.0000,2,1341.0000,2,1522.0000,2,9.0000,2,,,,32.740000,2014-02-08,1,1,75,,,UTU-64805,2013-12-28,6006.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,16E,,,,,P-540,40.0292828,-110.0754561,2180.0000,753.0000,137.0000,128672405,0,100036953
43013514490000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,Q-16-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-07-01,25472.0000,45443.0000,49688.0000,81154.0000,298.0000,0.0000,6,16,1048,346.0000,1922,8965.0000,5934.0000,9954.0000,8593.0000,13885,10639,15658.0000,94.0000,14587,22804.0000,14552.0000,25229.0000,151.0000,29389.0000,38842.0000,23101.0000,42692.0000,67567.0000,256.0000,69.0000,46.0000,457452.0000,76.0000,821,212.0000,1060,4616,2155,10431,,,,660.00,351.2820,560.00,2846.7150,1506.0000,3872.6000,1532.0000,3,2147.0000,3,2402.0000,3,14.0000,3,,,,32.740000,2014-02-06,1,1,76,,,ML-16532,2013-12-20,6190.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,16,09S,16E,,,,,P-540,40.0292515,-110.1279070,4680.0000,1644.0000,8657.0000,128672399,0,100036953
43013524390000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,111-1-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-04-01,8354.0000,14346.0000,15738.0000,19726.0000,94.0000,0.0000,3,3,151,11.0000,260,4323.0000,1558.0000,4583.0000,4158.0000,6350,2392,6749.0000,40.0000,6996,8803.0000,3992.0000,9468.0000,57.0000,10659.0000,13245.0000,7225.0000,14449.0000,17831.0000,87.0000,51.0000,13.0000,321645.0000,54.0000,1,3.0000,1,1125,964,1821,,,,250.00,1084.7060,580.00,921.9090,4040.5000,333.3000,395.0000,2,1596.0000,2,1662.0000,2,10.0000,2,,,,32.740000,2014-02-26,1,1,75,,,UTU-72103,2014-01-14,6286.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,01,09S,16E,,,,,P-540,40.0613712,-110.0707660,850.0000,922.0000,1476.0000,128672395,0,100036953
43013522840000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,C-24-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-07-01,11279.0000,55793.0000,57673.0000,52427.0000,346.0000,0.0000,2,17,104,4.0000,299,7400.0000,3670.0000,8012.0000,8421.0000,10580,4505,11331.0000,68.0000,11084,21226.0000,6007.0000,22227.0000,133.0000,19054.0000,47480.0000,10486.0000,49228.0000,42331.0000,295.0000,24.0000,9.0000,152839.0000,25.0000,323,3.0000,800,7169,844,7946,,,,370.00,91.0940,200.00,10977.7280,2715.3000,107666.7000,1071.0000,3,1915.0000,4,2068.0000,4,12.0000,4,,,,32.740000,2014-02-21,1,1,76,,,UTU-64805,2014-01-17,6092.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,16E,,,,,P-540,40.0257728,-110.0709660,4929.0000,449.0000,6316.0000,128672393,0,100036953
43013523420000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,N-21-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-07-01,12933.0000,30915.0000,33071.0000,70576.0000,198.0000,0.0000,2,10,54,14.0000,701,5838.0000,2603.0000,6272.0000,9747.0000,8767,5123,9621.0000,58.0000,17052,13182.0000,7944.0000,14506.0000,87.0000,27181.0000,26234.0000,11807.0000,28202.0000,59665.0000,169.0000,21.0000,9.0000,137548.0000,23.0000,400,118.0000,879,3766,1077,8378,,,,410.00,219.3990,420.00,4557.9120,2427.0000,3389.8000,742.0000,4,1437.0000,4,1561.0000,4,9.0000,4,,,,32.740000,2014-02-13,1,1,76,,,UTU-64379,2014-01-10,5986.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,21,09S,16E,,,,,P-540,40.0177007,-110.1276869,2794.0000,613.0000,7156.0000,128672364,0,100036953
43013516860000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,T-8-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-04-01,17160.0000,17729.0000,20589.0000,94395.0000,124.0000,0.0000,1,4,1262,411.0000,3180,3655.0000,3753.0000,4281.0000,15595.0000,4935,8770,6397.0000,38.0000,28358,9177.0000,13733.0000,11466.0000,69.0000,46826.0000,16192.0000,16851.0000,19000.0000,80464.0000,114.0000,18.0000,24.0000,130677.0000,22.0000,14,1.0000,29,1475,284,5110,,,,1380.00,201.7020,970.00,4957.8060,725.2000,14000.0000,1341.0000,9,1262.0000,1,1331.0000,1,8.0000,1,,,,32.740000,2014-02-01,1,1,75,,,UTU-64379,2013-12-17,6348.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,08,09S,16E,,,,,P-540,40.0438732,-110.1378071,1175.0000,237.0000,12728.0000,128672361,0,100036953
43013519640000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,B-22-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,D,2014-02-01,2015-11-01,5238.0000,2919.0000,3792.0000,31464.0000,23.0000,0.0000,,,546,138.0000,2144,1522.0000,2757.0000,1982.0000,18558.0000,2470,3930,3125.0000,19.0000,26819,,,,,,,,,,,4.0000,16.0000,39355.0000,7.0000,5,21.0000,109,2397,3587,25846,,,,4000.00,3162.8350,1790.00,316.1720,250.0000,238.1000,616.0000,4,546.0000,1,569.0000,1,3.0000,1,,,,32.740000,2014-02-12,1,1,18,,,UTU-74805,2013-12-23,5889.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,15,09S,17E,,,,,P-540,40.0254832,-109.9910044,522.0000,1651.0000,5618.0000,128672360,0,100036953
43013522830000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,D-24-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,D,2014-02-01,2017-04-01,4687.0000,5029.0000,5810.0000,32954.0000,35.0000,0.0000,,,84,2.0000,241,3575.0000,3687.0000,4189.0000,11414.0000,4135,4527,4889.0000,29.0000,19109,4135.0000,4527.0000,4889.0000,29.0000,19109.0000,,,,,,24.0000,9.0000,152759.0000,25.0000,103,16.0000,1220,,,,,,,380.00,178.9710,930.00,5587.5000,2609.0000,6437.5000,1071.0000,3,1705.0000,3,1884.0000,3,11.0000,3,,,,32.740000,2014-02-26,1,1,20,,,UTU-64805,2014-01-20,6021.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,16E,,,,,P-540,40.0257238,-110.0710060,894.0000,160.0000,13845.0000,128672341,0,100036953
43013522850000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,K-14-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-07-01,21244.0000,40819.0000,44360.0000,13127.0000,266.0000,0.0000,2,12,1010,420.0000,1197,6960.0000,4170.0000,7655.0000,3072.0000,12024,7756,13317.0000,80.0000,3407,18851.0000,13290.0000,21066.0000,126.0000,5097.0000,34814.0000,20367.0000,38208.0000,10894.0000,229.0000,46.0000,30.0000,305258.0000,51.0000,415,0.0000,152,4997,931,1803,,,,650.00,126.5820,520.00,7900.0000,1549.5000,,919.0000,2,1424.0000,2,1577.0000,2,9.0000,2,,,,32.740000,2014-02-05,1,1,75,,,UTU-64805,2013-12-27,6044.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,16E,,,,,P-540,40.0292218,-110.0755061,3555.0000,450.0000,1320.0000,128672340,0,100036953
43013519650000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,S-15-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-04-01,24118.0000,27305.0000,31325.0000,75701.0000,188.0000,0.0000,3,6,658,442.0000,2225,8897.0000,9703.0000,10514.0000,16587.0000,11037,12807,13172.0000,79.0000,24049,14566.0000,15988.0000,17231.0000,103.0000,36967.0000,24689.0000,22865.0000,28500.0000,65932.0000,171.0000,88.0000,59.0000,585613.0000,98.0000,16,4.0000,110,2470,1334,8120,,,,680.00,464.8570,880.00,2151.1990,1477.7000,4000.0000,2496.0000,3,2719.0000,2,3026.0000,2,18.0000,2,,,,32.740000,2014-02-10,1,1,75,,,UTU-74805,2013-12-22,6088.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,15,09S,17E,,,,,P-540,40.0255142,-109.9911044,2063.0000,959.0000,7766.0000,128672339,0,100036953
43013523400000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,GMBU,M-21-9-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,ACTIVE,D,2014-02-01,2020-07-01,17915.0000,45038.0000,48024.0000,87081.0000,288.0000,0.0000,4,16,54,14.0000,701,3795.0000,2450.0000,4203.0000,7068.0000,8692,4746,9483.0000,57.0000,16913,16022.0000,10156.0000,17715.0000,106.0000,30381.0000,37333.0000,16043.0000,40007.0000,72718.0000,240.0000,21.0000,9.0000,136968.0000,23.0000,688,205.0000,1211,6236,1789,11111,,,,410.00,222.0280,400.00,4503.9370,2416.1000,3356.1000,742.0000,4,1152.0000,5,1253.0000,5,8.0000,5,,,,32.740000,2014-02-18,1,1,76,,,UTU-64379,2014-01-09,6003.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,21,09S,16E,,,,,P-540,40.0177127,-110.1276169,4576.0000,1016.0000,9375.0000,128672338,0,100036953
